Serial,Type,Datetime,Data,Outlier_Flag
01749,real_time_data,2022-01-01 21:50:00,"{""datetime"": ""2022-01-01 21:50:00"", ""laeq"": 57.29, ""lafmax"": 57.57, ""la10"": 57.4, ""la90"": 57.15, ""la95"": 57.07, ""lceq"": 66.95, ""lcfmax"": 67.29, ""lc10"": 67.1, ""lc90"": 66.84, ""lc95"": 66.81}",No
01749,real_time_data,2022-01-01 21:55:00,"{""datetime"": ""2022-01-01 21:55:00"", ""laeq"": 57.09, ""lafmax"": 57.44, ""la10"": 57.25, ""la90"": 56.8, ""la95"": 56.67, ""lceq"": 66.68, ""lcfmax"": 67.02, ""lc10"": 66.85, ""lc90"": 66.52, ""lc95"": 66.51}",No
01749,real_time_data,2022-01-01 22:00:00,"{""datetime"": ""2022-01-01 22:00:00"", ""laeq"": 57.07, ""lafmax"": 57.54, ""la10"": 57.2, ""la90"": 56.86, ""la95"": 56.67, ""lceq"": 66.51, ""lcfmax"": 66.7, ""lc10"": 66.55, ""lc90"": 66.45, ""lc95"": 66.43}",No
01749,real_time_data,2022-01-01 22:05:00,"{""datetime"": ""2022-01-01 22:05:00"", ""laeq"": 57.05, ""lafmax"": 57.44, ""la10"": 57.23, ""la90"": 56.56, ""la95"": 56.53, ""lceq"": 66.34, ""lcfmax"": 66.57, ""lc10"": 66.44, ""lc90"": 66.19, ""lc95"": 66.16}",No
01749,real_time_data,2022-01-01 22:10:00,"{""datetime"": ""2022-01-01 22:10:00"", ""laeq"": 57.16, ""lafmax"": 57.52, ""la10"": 57.25, ""la90"": 57.04, ""la95"": 56.93, ""lceq"": 66.18, ""lcfmax"": 66.36, ""lc10"": 66.25, ""lc90"": 66.06, ""lc95"": 66.04}",No
01749,real_time_data,2022-01-01 22:15:00,"{""datetime"": ""2022-01-01 22:15:00"", ""laeq"": 57.15, ""lafmax"": 57.44, ""la10"": 57.25, ""la90"": 56.99, ""la95"": 56.95, ""lceq"": 65.93, ""lcfmax"": 66.15, ""lc10"": 66.04, ""lc90"": 65.78, ""lc95"": 65.77}",No
01749,real_time_data,2022-01-01 22:20:00,"{""datetime"": ""2022-01-01 22:20:00"", ""laeq"": 57.27, ""lafmax"": 57.52, ""la10"": 57.36, ""la90"": 57.17, ""la95"": 57.13, ""lceq"": 65.83, ""lcfmax"": 66.06, ""lc10"": 65.92, ""lc90"": 65.74, ""lc95"": 65.73}",No
01749,real_time_data,2022-01-01 22:25:00,"{""datetime"": ""2022-01-01 22:25:00"", ""laeq"": 57.27, ""lafmax"": 57.57, ""la10"": 57.4, ""la90"": 57.13, ""la95"": 57.1, ""lceq"": 66.23, ""lcfmax"": 66.39, ""lc10"": 66.28, ""lc90"": 66.14, ""lc95"": 66.08}",No
01749,real_time_data,2022-01-01 22:30:00,"{""datetime"": ""2022-01-01 22:30:00"", ""laeq"": 57.11, ""lafmax"": 57.36, ""la10"": 57.17, ""la90"": 57.03, ""la95"": 56.99, ""lceq"": 65.94, ""lcfmax"": 66.25, ""lc10"": 66.06, ""lc90"": 65.83, ""lc95"": 65.81}",No
01749,real_time_data,2022-01-01 22:35:00,"{""datetime"": ""2022-01-01 22:35:00"", ""laeq"": 57.13, ""lafmax"": 57.47, ""la10"": 57.25, ""la90"": 57, ""la95"": 56.95, ""lceq"": 66.23, ""lcfmax"": 66.41, ""lc10"": 66.28, ""lc90"": 66.17, ""lc95"": 66.16}",No
01749,real_time_data,2022-01-01 22:40:00,"{""datetime"": ""2022-01-01 22:40:00"", ""laeq"": 56.94, ""lafmax"": 57.44, ""la10"": 57.11, ""la90"": 56.63, ""la95"": 56.47, ""lceq"": 65.94, ""lcfmax"": 66.27, ""lc10"": 66.11, ""lc90"": 65.74, ""lc95"": 65.72}",No
01749,real_time_data,2022-01-01 22:45:00,"{""datetime"": ""2022-01-01 22:45:00"", ""laeq"": 56.93, ""lafmax"": 57.39, ""la10"": 57.1, ""la90"": 56.64, ""la95"": 56.58, ""lceq"": 65.76, ""lcfmax"": 65.96, ""lc10"": 65.84, ""lc90"": 65.66, ""lc95"": 65.64}",No
01749,real_time_data,2022-01-01 22:50:00,"{""datetime"": ""2022-01-01 22:50:00"", ""laeq"": 57.05, ""lafmax"": 57.29, ""la10"": 57.13, ""la90"": 56.94, ""la95"": 56.93, ""lceq"": 65.63, ""lcfmax"": 65.84, ""lc10"": 65.72, ""lc90"": 65.51, ""lc95"": 65.47}",No
01749,real_time_data,2022-01-01 22:55:00,"{""datetime"": ""2022-01-01 22:55:00"", ""laeq"": 56.94, ""lafmax"": 57.24, ""la10"": 57.06, ""la90"": 56.78, ""la95"": 56.74, ""lceq"": 65.42, ""lcfmax"": 65.59, ""lc10"": 65.49, ""lc90"": 65.35, ""lc95"": 65.34}",No
01749,real_time_data,2022-01-01 23:00:00,"{""datetime"": ""2022-01-01 23:00:00"", ""laeq"": 57.07, ""lafmax"": 57.49, ""la10"": 57.18, ""la90"": 56.94, ""la95"": 56.92, ""lceq"": 65.49, ""lcfmax"": 65.63, ""lc10"": 65.53, ""lc90"": 65.42, ""lc95"": 65.41}",No
01749,real_time_data,2022-01-01 23:05:00,"{""datetime"": ""2022-01-01 23:05:00"", ""laeq"": 56.98, ""lafmax"": 57.42, ""la10"": 57.18, ""la90"": 56.54, ""la95"": 56.48, ""lceq"": 65.52, ""lcfmax"": 65.8, ""lc10"": 65.59, ""lc90"": 65.45, ""lc95"": 65.44}",No
01749,real_time_data,2022-01-01 23:10:00,"{""datetime"": ""2022-01-01 23:10:00"", ""laeq"": 57.11, ""lafmax"": 57.44, ""la10"": 57.26, ""la90"": 56.92, ""la95"": 56.82, ""lceq"": 65.76, ""lcfmax"": 66, ""lc10"": 65.86, ""lc90"": 65.65, ""lc95"": 65.62}",No
01749,real_time_data,2022-01-01 23:15:00,"{""datetime"": ""2022-01-01 23:15:00"", ""laeq"": 57.1, ""lafmax"": 57.44, ""la10"": 57.22, ""la90"": 56.98, ""la95"": 56.94, ""lceq"": 65.9, ""lcfmax"": 66.16, ""lc10"": 66.03, ""lc90"": 65.73, ""lc95"": 65.71}",No
01749,real_time_data,2022-01-01 23:20:00,"{""datetime"": ""2022-01-01 23:20:00"", ""laeq"": 56.99, ""lafmax"": 57.34, ""la10"": 57.12, ""la90"": 56.89, ""la95"": 56.75, ""lceq"": 65.61, ""lcfmax"": 65.85, ""lc10"": 65.67, ""lc90"": 65.56, ""lc95"": 65.53}",No
01749,real_time_data,2022-01-01 23:25:00,"{""datetime"": ""2022-01-01 23:25:00"", ""laeq"": 57.02, ""lafmax"": 57.34, ""la10"": 57.14, ""la90"": 56.75, ""la95"": 56.66, ""lceq"": 65.72, ""lcfmax"": 65.95, ""lc10"": 65.82, ""lc90"": 65.62, ""lc95"": 65.6}",No
01749,real_time_data,2022-01-01 23:30:00,"{""datetime"": ""2022-01-01 23:30:00"", ""laeq"": 56.92, ""lafmax"": 57.26, ""la10"": 57.08, ""la90"": 56.59, ""la95"": 56.47, ""lceq"": 65.87, ""lcfmax"": 66.08, ""lc10"": 65.96, ""lc90"": 65.77, ""lc95"": 65.75}",No
01749,real_time_data,2022-01-01 23:35:00,"{""datetime"": ""2022-01-01 23:35:00"", ""laeq"": 57.12, ""lafmax"": 57.52, ""la10"": 57.25, ""la90"": 56.99, ""la95"": 56.95, ""lceq"": 65.9, ""lcfmax"": 66.13, ""lc10"": 66, ""lc90"": 65.79, ""lc95"": 65.77}",No
01749,real_time_data,2022-01-01 23:40:00,"{""datetime"": ""2022-01-01 23:40:00"", ""laeq"": 57.08, ""lafmax"": 57.36, ""la10"": 57.16, ""la90"": 56.98, ""la95"": 56.94, ""lceq"": 65.85, ""lcfmax"": 66.09, ""lc10"": 65.94, ""lc90"": 65.78, ""lc95"": 65.78}",No
01749,real_time_data,2022-01-01 23:45:00,"{""datetime"": ""2022-01-01 23:45:00"", ""laeq"": 57.03, ""lafmax"": 57.36, ""la10"": 57.17, ""la90"": 56.81, ""la95"": 56.74, ""lceq"": 65.82, ""lcfmax"": 66.06, ""lc10"": 65.93, ""lc90"": 65.72, ""lc95"": 65.71}",No
01749,real_time_data,2022-01-01 23:50:00,"{""datetime"": ""2022-01-01 23:50:00"", ""laeq"": 56.93, ""lafmax"": 57.29, ""la10"": 57.09, ""la90"": 56.66, ""la95"": 56.52, ""lceq"": 65.82, ""lcfmax"": 66.06, ""lc10"": 65.88, ""lc90"": 65.73, ""lc95"": 65.72}",No
01749,real_time_data,2022-01-01 23:55:00,"{""datetime"": ""2022-01-01 23:55:00"", ""laeq"": 56.9, ""lafmax"": 57.26, ""la10"": 57.07, ""la90"": 56.6, ""la95"": 56.56, ""lceq"": 65.75, ""lcfmax"": 66.05, ""lc10"": 65.87, ""lc90"": 65.64, ""lc95"": 65.64}",No
01575,monitor_info,,"{""serial_number"": ""01575"", ""label"": ""Noise 9"", ""location"": ""Raheny"", ""latitude"": ""53.379996"", ""longitude"": ""-6.172829"", ""last_calibrated"": ""2023-02-21""}",No
01575,hourly_averages,2022-01-01 00:00:00,"{""datetime"": ""2022-01-01 00:00:00"", ""laeq"": 56.3}",No
01575,hourly_averages,2022-01-01 01:00:00,"{""datetime"": ""2022-01-01 01:00:00"", ""laeq"": 53.3}",No
01575,hourly_averages,2022-01-01 02:00:00,"{""datetime"": ""2022-01-01 02:00:00"", ""laeq"": 53}",No
01575,hourly_averages,2022-01-01 03:00:00,"{""datetime"": ""2022-01-01 03:00:00"", ""laeq"": 52.3}",No
01575,hourly_averages,2022-01-01 04:00:00,"{""datetime"": ""2022-01-01 04:00:00"", ""laeq"": 51.8}",No
01575,hourly_averages,2022-01-01 05:00:00,"{""datetime"": ""2022-01-01 05:00:00"", ""laeq"": 51.2}",No
01575,hourly_averages,2022-01-01 06:00:00,"{""datetime"": ""2022-01-01 06:00:00"", ""laeq"": 50.4}",No
01575,hourly_averages,2022-01-01 07:00:00,"{""datetime"": ""2022-01-01 07:00:00"", ""laeq"": 53.1}",No
01575,hourly_averages,2022-01-01 08:00:00,"{""datetime"": ""2022-01-01 08:00:00"", ""laeq"": 54.1}",No
01575,hourly_averages,2022-01-01 09:00:00,"{""datetime"": ""2022-01-01 09:00:00"", ""laeq"": 53.6}",No
01575,hourly_averages,2022-01-01 10:00:00,"{""datetime"": ""2022-01-01 10:00:00"", ""laeq"": 55.4}",No
01575,hourly_averages,2022-01-01 11:00:00,"{""datetime"": ""2022-01-01 11:00:00"", ""laeq"": 55.8}",No
01575,hourly_averages,2022-01-01 12:00:00,"{""datetime"": ""2022-01-01 12:00:00"", ""laeq"": 55.7}",No
01575,hourly_averages,2022-01-01 13:00:00,"{""datetime"": ""2022-01-01 13:00:00"", ""laeq"": 55.6}",No
01575,hourly_averages,2022-01-01 14:00:00,"{""datetime"": ""2022-01-01 14:00:00"", ""laeq"": 56.1}",No
01575,hourly_averages,2022-01-01 15:00:00,"{""datetime"": ""2022-01-01 15:00:00"", ""laeq"": 57.6}",No
01575,hourly_averages,2022-01-01 16:00:00,"{""datetime"": ""2022-01-01 16:00:00"", ""laeq"": 57.1}",No
01575,hourly_averages,2022-01-01 17:00:00,"{""datetime"": ""2022-01-01 17:00:00"", ""laeq"": 56.2}",No
01575,hourly_averages,2022-01-01 18:00:00,"{""datetime"": ""2022-01-01 18:00:00"", ""laeq"": 55.4}",No
01575,hourly_averages,2022-01-01 19:00:00,"{""datetime"": ""2022-01-01 19:00:00"", ""laeq"": 54.7}",No
01575,hourly_averages,2022-01-01 20:00:00,"{""datetime"": ""2022-01-01 20:00:00"", ""laeq"": 55.5}",No
01575,hourly_averages,2022-01-01 21:00:00,"{""datetime"": ""2022-01-01 21:00:00"", ""laeq"": 54.5}",No
01575,hourly_averages,2022-01-01 22:00:00,"{""datetime"": ""2022-01-01 22:00:00"", ""laeq"": 52.5}",No
01575,hourly_averages,2022-01-01 23:00:00,"{""datetime"": ""2022-01-01 23:00:00"", ""laeq"": 50.4}",No
01575,hourly_averages,2022-01-02 00:00:00,"{""datetime"": ""2022-01-02 00:00:00"", ""laeq"": 49.8}",No
01575,noise_averages,2022-01-01 00:00:00 - 23:59:00,"{""date"": ""2022-01-01"", ""start_time"": ""00:00:00"", ""end_time"": ""23:59:00"", ""laeq"": 54.5, ""limit_level"": 0, ""breach"": 0}",No
01575,noise_averages,2022-01-01 23:00:00 - 07:00:00,"{""date"": ""2022-01-01"", ""start_time"": ""23:00:00"", ""end_time"": ""07:00:00"", ""laeq"": 49.9, ""limit_level"": 0, ""breach"": 0}",No
01575,real_time_data,2022-01-01 00:05:00,"{""datetime"": ""2022-01-01 00:05:00"", ""laeq"": 52.64, ""lafmax"": 68.5, ""la10"": 56.65, ""la90"": 43.89, ""la95"": 43.51, ""lceq"": 55.21, ""lcfmax"": 68.57, ""lc10"": 58.71, ""lc90"": 49.22, ""lc95"": 48.92}",No
01575,real_time_data,2022-01-01 00:10:00,"{""datetime"": ""2022-01-01 00:10:00"", ""laeq"": 53.54, ""lafmax"": 74.92, ""la10"": 57.49, ""la90"": 44.22, ""la95"": 43.68, ""lceq"": 58.9, ""lcfmax"": 79.74, ""lc10"": 60.09, ""lc90"": 49.94, ""lc95"": 48.97}",No
01575,real_time_data,2022-01-01 00:15:00,"{""datetime"": ""2022-01-01 00:15:00"", ""laeq"": 52.64, ""lafmax"": 67.95, ""la10"": 56.12, ""la90"": 44.17, ""la95"": 43.65, ""lceq"": 56.81, ""lcfmax"": 77.09, ""lc10"": 59.78, ""lc90"": 49.23, ""lc95"": 48.79}",No
01575,real_time_data,2022-01-01 00:20:00,"{""datetime"": ""2022-01-01 00:20:00"", ""laeq"": 52.63, ""lafmax"": 66.29, ""la10"": 57.29, ""la90"": 43.6, ""la95"": 43.27, ""lceq"": 56.04, ""lcfmax"": 74.68, ""lc10"": 59.41, ""lc90"": 48.81, ""lc95"": 48.55}",No
01575,real_time_data,2022-01-01 00:25:00,"{""datetime"": ""2022-01-01 00:25:00"", ""laeq"": 53.65, ""lafmax"": 68.12, ""la10"": 58.14, ""la90"": 43.45, ""la95"": 43, ""lceq"": 56.19, ""lcfmax"": 69.58, ""lc10"": 60.71, ""lc90"": 48.71, ""lc95"": 48.45}",No
01575,real_time_data,2022-01-01 00:30:00,"{""datetime"": ""2022-01-01 00:30:00"", ""laeq"": 53.12, ""lafmax"": 68, ""la10"": 57.99, ""la90"": 43.63, ""la95"": 43.24, ""lceq"": 58.93, ""lcfmax"": 76.89, ""lc10"": 62.56, ""lc90"": 48.81, ""lc95"": 48.59}",No
01575,real_time_data,2022-01-01 00:35:00,"{""datetime"": ""2022-01-01 00:35:00"", ""laeq"": 55.19, ""lafmax"": 68.13, ""la10"": 59.44, ""la90"": 44.61, ""la95"": 43.78, ""lceq"": 59.13, ""lcfmax"": 74.34, ""lc10"": 63.19, ""lc90"": 49.88, ""lc95"": 49.12}",No
01575,real_time_data,2022-01-01 00:40:00,"{""datetime"": ""2022-01-01 00:40:00"", ""laeq"": 52.95, ""lafmax"": 66.71, ""la10"": 57.29, ""la90"": 44.76, ""la95"": 44.02, ""lceq"": 56.92, ""lcfmax"": 71.11, ""lc10"": 60.87, ""lc90"": 49.95, ""lc95"": 49.41}",No
01575,real_time_data,2022-01-01 00:45:00,"{""datetime"": ""2022-01-01 00:45:00"", ""laeq"": 53.74, ""lafmax"": 67.14, ""la10"": 58.09, ""la90"": 44.38, ""la95"": 43.81, ""lceq"": 57.59, ""lcfmax"": 76.71, ""lc10"": 61.43, ""lc90"": 49.14, ""lc95"": 48.72}",No
01575,real_time_data,2022-01-01 00:50:00,"{""datetime"": ""2022-01-01 00:50:00"", ""laeq"": 52.96, ""lafmax"": 68.18, ""la10"": 57.14, ""la90"": 43.35, ""la95"": 42.89, ""lceq"": 57.25, ""lcfmax"": 74.86, ""lc10"": 60.91, ""lc90"": 48.34, ""lc95"": 47.96}",No
01575,real_time_data,2022-01-01 00:55:00,"{""datetime"": ""2022-01-01 00:55:00"", ""laeq"": 53.45, ""lafmax"": 66.58, ""la10"": 57.59, ""la90"": 43.35, ""la95"": 43.05, ""lceq"": 57.56, ""lcfmax"": 74.33, ""lc10"": 61.49, ""lc90"": 48.4, ""lc95"": 47.88}",No
01575,real_time_data,2022-01-01 01:00:00,"{""datetime"": ""2022-01-01 01:00:00"", ""laeq"": 51.51, ""lafmax"": 65.33, ""la10"": 53.3, ""la90"": 43.34, ""la95"": 42.73, ""lceq"": 57, ""lcfmax"": 71.31, ""lc10"": 61.34, ""lc90"": 48.13, ""lc95"": 47.69}",No
01575,real_time_data,2022-01-01 01:05:00,"{""datetime"": ""2022-01-01 01:05:00"", ""laeq"": 53.96, ""lafmax"": 67.8, ""la10"": 58.56, ""la90"": 43.92, ""la95"": 43.12, ""lceq"": 57.66, ""lcfmax"": 72.01, ""lc10"": 61.82, ""lc90"": 48.71, ""lc95"": 48.18}",No
01575,real_time_data,2022-01-01 01:10:00,"{""datetime"": ""2022-01-01 01:10:00"", ""laeq"": 53.72, ""lafmax"": 67.54, ""la10"": 58.13, ""la90"": 43.19, ""la95"": 42.68, ""lceq"": 57.45, ""lcfmax"": 76.2, ""lc10"": 61.56, ""lc90"": 48.1, ""lc95"": 47.68}",No
01575,real_time_data,2022-01-01 01:15:00,"{""datetime"": ""2022-01-01 01:15:00"", ""laeq"": 55.81, ""lafmax"": 70.41, ""la10"": 60.33, ""la90"": 44.6, ""la95"": 43.52, ""lceq"": 58.29, ""lcfmax"": 70.76, ""lc10"": 62.51, ""lc90"": 48.88, ""lc95"": 48.28}",No
01575,real_time_data,2022-01-01 01:20:00,"{""datetime"": ""2022-01-01 01:20:00"", ""laeq"": 52.76, ""lafmax"": 66.33, ""la10"": 55.69, ""la90"": 42.74, ""la95"": 42.26, ""lceq"": 56.1, ""lcfmax"": 72.24, ""lc10"": 60.2, ""lc90"": 47.99, ""lc95"": 47.57}",No
01575,real_time_data,2022-01-01 01:25:00,"{""datetime"": ""2022-01-01 01:25:00"", ""laeq"": 51.27, ""lafmax"": 65.6, ""la10"": 53.48, ""la90"": 42.53, ""la95"": 42.06, ""lceq"": 56.01, ""lcfmax"": 68.98, ""lc10"": 59.83, ""lc90"": 47.5, ""lc95"": 47.16}",No
01575,real_time_data,2022-01-01 01:30:00,"{""datetime"": ""2022-01-01 01:30:00"", ""laeq"": 53.31, ""lafmax"": 66.69, ""la10"": 57.3, ""la90"": 42.77, ""la95"": 42.35, ""lceq"": 56.92, ""lcfmax"": 73.44, ""lc10"": 60.83, ""lc90"": 47.57, ""lc95"": 47.13}",No
01575,real_time_data,2022-01-01 01:35:00,"{""datetime"": ""2022-01-01 01:35:00"", ""laeq"": 51.54, ""lafmax"": 69.75, ""la10"": 53.68, ""la90"": 42.31, ""la95"": 42.02, ""lceq"": 55.65, ""lcfmax"": 71.83, ""lc10"": 59.76, ""lc90"": 47.45, ""lc95"": 47.08}",No
01575,real_time_data,2022-01-01 01:40:00,"{""datetime"": ""2022-01-01 01:40:00"", ""laeq"": 53.6, ""lafmax"": 68.5, ""la10"": 58.2, ""la90"": 42.24, ""la95"": 41.4, ""lceq"": 55.56, ""lcfmax"": 68.94, ""lc10"": 59.85, ""lc90"": 47.73, ""lc95"": 47.29}",No
01575,real_time_data,2022-01-01 01:45:00,"{""datetime"": ""2022-01-01 01:45:00"", ""laeq"": 46.65, ""lafmax"": 64.68, ""la10"": 47.62, ""la90"": 41.48, ""la95"": 41.31, ""lceq"": 51.19, ""lcfmax"": 69.59, ""lc10"": 52.58, ""lc90"": 46.96, ""lc95"": 46.77}",No
01575,real_time_data,2022-01-01 01:50:00,"{""datetime"": ""2022-01-01 01:50:00"", ""laeq"": 51.77, ""lafmax"": 69.02, ""la10"": 55.15, ""la90"": 42.89, ""la95"": 42.17, ""lceq"": 54.59, ""lcfmax"": 69.78, ""lc10"": 58.24, ""lc90"": 47.89, ""lc95"": 47.55}",No
01575,real_time_data,2022-01-01 01:55:00,"{""datetime"": ""2022-01-01 01:55:00"", ""laeq"": 52.48, ""lafmax"": 66.19, ""la10"": 55.9, ""la90"": 42.33, ""la95"": 41.8, ""lceq"": 55.22, ""lcfmax"": 70.54, ""lc10"": 59.28, ""lc90"": 47.6, ""lc95"": 47.29}",No
01575,real_time_data,2022-01-01 02:00:00,"{""datetime"": ""2022-01-01 02:00:00"", ""laeq"": 54.01, ""lafmax"": 71.23, ""la10"": 56.65, ""la90"": 43.12, ""la95"": 42.35, ""lceq"": 55.65, ""lcfmax"": 71.55, ""lc10"": 58.77, ""lc90"": 48.69, ""lc95"": 48.22}",No
01575,real_time_data,2022-01-01 02:05:00,"{""datetime"": ""2022-01-01 02:05:00"", ""laeq"": 50.65, ""lafmax"": 65.46, ""la10"": 53.92, ""la90"": 43.13, ""la95"": 42.11, ""lceq"": 52.81, ""lcfmax"": 68.53, ""lc10"": 55.06, ""lc90"": 48.14, ""lc95"": 47.79}",No
01575,real_time_data,2022-01-01 02:10:00,"{""datetime"": ""2022-01-01 02:10:00"", ""laeq"": 50.93, ""lafmax"": 66.65, ""la10"": 54.32, ""la90"": 42.47, ""la95"": 42.19, ""lceq"": 53.06, ""lcfmax"": 67.02, ""lc10"": 55.8, ""lc90"": 48.3, ""lc95"": 47.95}",No
01575,real_time_data,2022-01-01 02:15:00,"{""datetime"": ""2022-01-01 02:15:00"", ""laeq"": 52.36, ""lafmax"": 66.67, ""la10"": 55.79, ""la90"": 42.48, ""la95"": 42.21, ""lceq"": 55.3, ""lcfmax"": 68.19, ""lc10"": 59.22, ""lc90"": 49.05, ""lc95"": 48.43}",No
01575,real_time_data,2022-01-01 02:20:00,"{""datetime"": ""2022-01-01 02:20:00"", ""laeq"": 52.65, ""lafmax"": 66.14, ""la10"": 56.67, ""la90"": 42.14, ""la95"": 41.76, ""lceq"": 55.26, ""lcfmax"": 69.22, ""lc10"": 59.32, ""lc90"": 47.27, ""lc95"": 47.04}",No
01575,real_time_data,2022-01-01 02:25:00,"{""datetime"": ""2022-01-01 02:25:00"", ""laeq"": 52.12, ""lafmax"": 67.46, ""la10"": 53.19, ""la90"": 41.92, ""la95"": 41.76, ""lceq"": 54.41, ""lcfmax"": 68.62, ""lc10"": 57.13, ""lc90"": 47.14, ""lc95"": 46.85}",No
01575,real_time_data,2022-01-01 02:30:00,"{""datetime"": ""2022-01-01 02:30:00"", ""laeq"": 52.82, ""lafmax"": 70.28, ""la10"": 55.03, ""la90"": 41.58, ""la95"": 41.3, ""lceq"": 54.85, ""lcfmax"": 70.44, ""lc10"": 57.99, ""lc90"": 46.96, ""lc95"": 46.67}",No
01575,real_time_data,2022-01-01 02:35:00,"{""datetime"": ""2022-01-01 02:35:00"", ""laeq"": 49.44, ""lafmax"": 66.58, ""la10"": 49.62, ""la90"": 41.76, ""la95"": 41.36, ""lceq"": 51.92, ""lcfmax"": 67.17, ""lc10"": 53.59, ""lc90"": 46.82, ""lc95"": 46.53}",No
01575,real_time_data,2022-01-01 02:40:00,"{""datetime"": ""2022-01-01 02:40:00"", ""laeq"": 51.49, ""lafmax"": 68.54, ""la10"": 53.93, ""la90"": 42.2, ""la95"": 41.9, ""lceq"": 54.44, ""lcfmax"": 69.01, ""lc10"": 57.78, ""lc90"": 47.45, ""lc95"": 47.26}",No
01575,real_time_data,2022-01-01 02:45:00,"{""datetime"": ""2022-01-01 02:45:00"", ""laeq"": 54.39, ""lafmax"": 68.98, ""la10"": 57.52, ""la90"": 44.11, ""la95"": 43.43, ""lceq"": 57.01, ""lcfmax"": 74.53, ""lc10"": 61.22, ""lc90"": 48.29, ""lc95"": 47.45}",No
01575,real_time_data,2022-01-01 02:50:00,"{""datetime"": ""2022-01-01 02:50:00"", ""laeq"": 53.68, ""lafmax"": 66.29, ""la10"": 56.65, ""la90"": 43.17, ""la95"": 42.06, ""lceq"": 56.77, ""lcfmax"": 78.19, ""lc10"": 59.57, ""lc90"": 47.7, ""lc95"": 47.16}",No
01575,real_time_data,2022-01-01 02:55:00,"{""datetime"": ""2022-01-01 02:55:00"", ""laeq"": 52.27, ""lafmax"": 70.88, ""la10"": 54.66, ""la90"": 42.55, ""la95"": 42.06, ""lceq"": 56.2, ""lcfmax"": 72.15, ""lc10"": 60.28, ""lc90"": 47.32, ""lc95"": 47.01}",No
01575,real_time_data,2022-01-01 03:00:00,"{""datetime"": ""2022-01-01 03:00:00"", ""laeq"": 53.07, ""lafmax"": 67.55, ""la10"": 56.82, ""la90"": 42.37, ""la95"": 41.78, ""lceq"": 56.65, ""lcfmax"": 74.38, ""lc10"": 61.84, ""lc90"": 47.29, ""lc95"": 46.89}",No
01575,real_time_data,2022-01-01 03:05:00,"{""datetime"": ""2022-01-01 03:05:00"", ""laeq"": 52.41, ""lafmax"": 68.43, ""la10"": 55.12, ""la90"": 42.75, ""la95"": 42.1, ""lceq"": 55.91, ""lcfmax"": 71.15, ""lc10"": 60.29, ""lc90"": 47.3, ""lc95"": 47.07}",No
01575,real_time_data,2022-01-01 03:10:00,"{""datetime"": ""2022-01-01 03:10:00"", ""laeq"": 49.89, ""lafmax"": 65.74, ""la10"": 53.06, ""la90"": 42.38, ""la95"": 42.05, ""lceq"": 57.57, ""lcfmax"": 77.07, ""lc10"": 60.2, ""lc90"": 47.17, ""lc95"": 46.82}",No
01575,real_time_data,2022-01-01 03:15:00,"{""datetime"": ""2022-01-01 03:15:00"", ""laeq"": 51.15, ""lafmax"": 66.16, ""la10"": 54.5, ""la90"": 42.93, ""la95"": 42.66, ""lceq"": 59.1, ""lcfmax"": 79.62, ""lc10"": 61.12, ""lc90"": 47.59, ""lc95"": 47.1}",No
01575,real_time_data,2022-01-01 03:20:00,"{""datetime"": ""2022-01-01 03:20:00"", ""laeq"": 53.24, ""lafmax"": 70.26, ""la10"": 56.39, ""la90"": 42.98, ""la95"": 42.38, ""lceq"": 55.91, ""lcfmax"": 70.64, ""lc10"": 60.19, ""lc90"": 47.87, ""lc95"": 47.38}",No
01575,real_time_data,2022-01-01 03:25:00,"{""datetime"": ""2022-01-01 03:25:00"", ""laeq"": 54.66, ""lafmax"": 69.9, ""la10"": 58.69, ""la90"": 42.93, ""la95"": 42.26, ""lceq"": 57.64, ""lcfmax"": 70.67, ""lc10"": 62.5, ""lc90"": 47.47, ""lc95"": 47.05}",No
01575,real_time_data,2022-01-01 03:30:00,"{""datetime"": ""2022-01-01 03:30:00"", ""laeq"": 52, ""lafmax"": 65.97, ""la10"": 55.16, ""la90"": 40.96, ""la95"": 40.6, ""lceq"": 54.28, ""lcfmax"": 66.97, ""lc10"": 57.81, ""lc90"": 46.15, ""lc95"": 45.74}",No
01575,real_time_data,2022-01-01 03:35:00,"{""datetime"": ""2022-01-01 03:35:00"", ""laeq"": 51.63, ""lafmax"": 65.97, ""la10"": 54.36, ""la90"": 41.91, ""la95"": 41.41, ""lceq"": 54.48, ""lcfmax"": 71.66, ""lc10"": 58.26, ""lc90"": 46.75, ""lc95"": 46.42}",No
01575,real_time_data,2022-01-01 03:40:00,"{""datetime"": ""2022-01-01 03:40:00"", ""laeq"": 49.86, ""lafmax"": 66.07, ""la10"": 51.27, ""la90"": 41.65, ""la95"": 41.53, ""lceq"": 54.71, ""lcfmax"": 71.54, ""lc10"": 58.24, ""lc90"": 46.71, ""lc95"": 46.48}",No
01575,real_time_data,2022-01-01 03:45:00,"{""datetime"": ""2022-01-01 03:45:00"", ""laeq"": 52.34, ""lafmax"": 70.28, ""la10"": 51.81, ""la90"": 41.62, ""la95"": 40.95, ""lceq"": 56.18, ""lcfmax"": 76.24, ""lc10"": 57.68, ""lc90"": 46.58, ""lc95"": 46.2}",No
